(56,23)
(56,24)
(56,25)
(57,0)
(57,1)
(57,2)
(57,36)
(57,7)
(57,40)
(57,41)
(57,10)
(57,43)
(57,13)
(57,48)
(57,53)
(57,23)
(57,26)
(57,30)
(57,31)
(58,2)
(58,4)
(58,37)
(58,38)
(58,6)
(58,39)
(58,9)
(58,10)
(58,44)
(58,45)
(58,14)
(58,47)
(58,49)
(58,20)
(58,21)
(58,22)
(58,26)
(59,0)
(59,33)
(59,2)
(59,4)
(59,5)
(59,38)
(59,6)
(59,12)
(59,44)
(59,13)
(59,46)
(59,51)
(59,52)
(59,22)
(59,23)
(59,58)
(59,28)
(59,30)
(60,37)
(60,6)
(60,7)
(60,8)
(60,42)
(60,11)
(60,43)
(60,12)
(60,17)
(60,18)
(60,20)
(60,21)
(60,23)
(60,56)
(60,27)
(60,29)
(61,5)
(61,37)
(61,7)
(61,39)
(61,9)
(61,43)
(61,15)
(61,17)
(61,18)
(61,20)
(61,23)
(61,24)
(61,26)
(61,27)
(61,31)
(62,33)
(62,3)
(62,4)
(62,5)
(62,37)
(62,39)
(62,41)
(62,12)
(62,14)
(62,15)
(62,20)
(62,52)
(62,21)
(62,27)
(62,60)
(62,29)
(63,0)
(63,32)
(63,1)
(63,33)
(63,2)
(63,34)
(63,38)
(63,10)
(63,43)
(63,12)
(63,50)
(63,20)
(63,52)
(63,21)
(63,23)
(63,58)
(63,27)
(63,60)
(63,29)
(64,0)
(64,35)
(64,36)
(64,5)
(64,39)
(64,43)
(64,44)
(64,45)
(64,46)
(64,49)
(64,51)
(64,20)
(64,21)
(64,24)
(64,56)
(64,27)
(64,30)
(64,63)
(65,64)
(65,33)
(65,1)
(65,4)
(65,39)
(65,41)
(65,10)
(65,12)
(65,21)
(65,24)
(65,25)
(65,58)
(65,59)
(65,28)
(65,30)
(65,63)
(66,32)
(66,1)
(66,35)
(66,39)
(66,40)
(66,41)
(66,11)
(66,44)
(66,17)
(66,20)
(66,21)
(66,22)
(66,55)
(66,57)
(66,60)
(66,29)
(66,61)
(66,62)
(66,63)
(67,33)
(67,36)
(67,37)
(67,41)
(67,10)
(67,11)
(67,43)
(67,49)
(67,19)
(67,20)
(67,53)
(67,22)
(67,23)
(67,24)
(67,25)
(67,58)
(67,27)
(67,60)
(68,3)
(68,4)
(68,9)
(68,41)
(68,10)
(68,48)
(68,17)
(68,50)
(68,20)
(68,22)
(68,24)
(68,26)
(68,27)
(68,28)
(68,29)
(68,61)
(68,30)
(68,62)
(69,64)
(69,35)
(69,4)
(69,37)
(69,39)
(69,7)
(69,41)
(69,44)
(69,45)
(69,48)
(69,20)
(69,24)
(69,27)
(69,60)
(69,30)
(69,63)
(70,34)
(70,66)
(70,5)
(70,38)
(70,41)
(70,9)
(70,10)
(70,45)
(70,47)
(70,48)
(70,17)
(70,18)
(70,22)
(70,54)
(70,26)
(70,31)
(71,33)
(71,3)
(71,36)
(71,37)
(71,69)
(71,38)
(71,7)
(71,39)
(71,40)
(71,49)
(71,50)
(71,21)
(71,53)
(71,22)
(71,55)
(71,23)
(71,25)
(71,60)
(72,1)
(72,33)
(72,34)
(72,35)
(72,5)
(72,7)
(72,9)
(72,12)
(72,13)
(72,48)
(72,49)
(72,18)
(72,21)
(72,54)
(72,24)
(72,57)
(72,30)
(72,62)
(73,32)
(73,2)
(73,34)
(73,36)
(73,69)
(73,38)
(73,6)
(73,70)
(73,72)
(73,41)
(73,13)
(73,51)
(73,20)
(73,23)
(73,24)
(73,57)
(73,58)
(73,27)
(74,1)
(74,66)
(74,4)
(74,38)
(74,72)
(74,43)
(74,44)
(74,13)
(74,16)
(74,17)
(74,22)
(74,55)
(74,59)
(74,28)
(75,32)
(75,5)
(75,71)
(75,12)
(75,44)
(75,13)
(75,47)
(75,15)
(75,49)
(75,51)
(75,53)
(75,23)
(75,24)
(75,27)
(75,28)
(75,30)
(76,64)
(76,35)
(76,36)
(76,4)
(76,70)
(76,39)
(76,42)
(76,13)
(76,47)
(76,49)
(76,52)
(76,21)
(76,23)
(76,57)
(76,58)
(76,27)
(76,63)
(77,32)
(77,3)
(77,67)
(77,5)
(77,70)
(77,38)
(77,71)
(77,39)
(77,9)
(77,10)
(77,15)
(77,48)
(77,20)
(77,21)
(77,24)
(77,57)
(77,28)
(78,32)
(78,33)
(78,34)
(78,2)
(78,67)
(78,38)
(78,40)
(78,41)
(78,42)
(78,74)
(78,11)
(78,47)
(78,48)
(78,23)
(78,56)
(78,24)
(78,58)
(79,2)
(79,67)
(79,35)
(79,36)
(79,5)
(79,38)
(79,70)
(79,39)
(79,9)
(79,41)
(79,73)
(79,45)
(79,49)
(79,51)
(79,22)
(79,24)
(79,26)
(79,59)
(79,28)
(80,66)
(80,2)
(80,35)
(80,4)
(80,69)
(80,39)
(80,73)
(80,10)
(80,11)
(80,43)
(80,48)
(80,20)
(80,53)
(80,23)
(80,59)
(80,27)
(80,29)
(81,66)
(81,35)
(81,68)
(81,9)
(81,10)
(81,44)
(81,12)
(81,45)
(81,77)
(81,14)
(81,21)
(81,22)
(81,54)
(81,55)
(81,23)
(81,26)
(81,63)
(81,31)
(82,64)
(82,65)
(82,69)
(82,38)
(82,70)
(82,7)
(82,41)
(82,46)
(82,49)
(82,81)
(82,50)
(82,20)
(82,53)
(82,22)
(82,24)
(82,59)
(82,27)
(82,61)
(83,34)
(83,37)
(83,39)
(83,11)
(83,13)
(83,81)
(83,50)
(83,51)
(83,20)
(83,21)
(83,22)
(83,23)
(83,25)
(83,26)
(83,27)
(84,35)
(84,3)
(84,4)
(84,36)
(84,69)
(84,39)
(84,74)
(84,43)
(84,15)
(84,49)
(84,21)
(84,22)
(84,24)
(84,58)
(84,26)
(84,27)
(84,28)
(84,29)
(85,65)
(85,70)
(85,39)
(85,72)
(85,40)
(85,11)
(85,44)
(85,13)
(85,47)
(85,51)
(85,84)
(85,22)
(85,56)
(85,24)
(85,25)
(86,67)
(86,36)
(86,69)
(86,38)
(86,7)
(86,39)
(86,12)
(86,45)
(86,15)
(86,49)
(86,17)
(86,81)
(86,50)
(86,84)
(86,21)
(86,23)
(86,25)
(86,29)
(86,30)
(87,4)
(87,37)
(87,7)
(87,9)
(87,74)
(87,43)
(87,44)
(87,45)
(87,78)
(87,80)
(87,17)
(87,84)
(87,52)
(87,53)
(87,21)
(87,23)
(87,61)
(88,32)
(88,66)
(88,3)
(88,68)
(88,39)
(88,7)
(88,72)
(88,41)
(88,73)
(88,44)
(88,45)
(88,14)
(88,48)
(88,81)
(88,20)
(88,87)
(88,23)
(88,25)
(88,27)
(89,33)
(89,65)
(89,66)
(89,34)
(89,2)
(89,36)
(89,38)
(89,72)
(89,73)
