(0,1)
(1,2)
(2,3)
(3,4)
(4,5)
(5,6)
(6,7)
(7,8)
(8,9)
(9,10)
(10,11)
(11,12)
(12,13)
(13,14)
(14,15)
(15,16)
(16,17)
(17,18)
(18,19)
(19,0)
(20,1)
(20,2)
(20,4)
(20,6)
(20,7)
(20,11)
(20,12)
(20,13)
(20,14)
(20,16)
(20,17)
(20,18)
(20,19)
(21,0)
(21,3)
(21,4)
(21,5)
(21,6)
(21,7)
(21,8)
(21,9)
(21,10)
(21,11)
(21,12)
(21,13)
(21,14)
(21,15)
(21,18)
(21,20)
(22,0)
(22,2)
(22,4)
(22,5)
(22,7)
(22,10)
(22,12)
(22,13)
(22,15)
(22,17)
(22,18)
(22,20)
(22,21)
(23,16)
(23,18)
(23,20)
(23,21)
(23,5)
(23,22)
(23,8)
(23,9)
(23,11)
(23,12)
(23,13)
(23,14)
(24,2)
(24,5)
(24,6)
(24,8)
(24,10)
(24,11)
(24,14)
(24,15)
(24,16)
(24,19)
(24,20)
(24,21)
(24,22)
(24,23)
(25,2)
(25,4)
(25,5)
(25,6)
(25,7)
(25,10)
(25,11)
(25,12)
(25,14)
(25,20)
(25,21)
(25,23)
(25,24)
(26,2)
(26,5)
(26,7)
(26,9)
(26,11)
(26,12)
(26,13)
(26,16)
(26,17)
(26,19)
(26,21)
(26,22)
(26,23)
(27,2)
(27,5)
(27,7)
(27,8)
(27,10)
(27,12)
(27,17)
(27,18)
(27,19)
(27,21)
(27,22)
(27,23)
(27,24)
(28,2)
(28,4)
(28,6)
(28,9)
(28,11)
(28,14)
(28,16)
(28,18)
(28,19)
(28,21)
(28,22)
(28,23)
(28,24)
(28,25)
(29,17)
(29,20)
(29,4)
(29,21)
(29,22)
(29,23)
(29,24)
(29,26)
(29,27)
(29,28)
(29,14)
(30,2)
(30,4)
(30,5)
(30,6)
(30,7)
(30,13)
(30,16)
(30,18)
(30,19)
(30,20)
(30,21)
(30,22)
(30,23)
(30,24)
(30,25)
(30,28)
(31,16)
(31,4)
(31,20)
(31,21)
(31,5)
(31,22)
(31,24)
(31,9)
(31,25)
(31,10)
(31,11)
(32,17)
(32,2)
(32,21)
(32,6)
(32,22)
(32,23)
(32,24)
(32,25)
(32,10)
(32,27)
(32,28)
(32,30)
(33,32)
(33,0)
(33,1)
(33,4)
(33,5)
(33,6)
(33,8)
(33,10)
(33,17)
(33,20)
(33,21)
(33,23)
(33,27)
(33,29)
(34,0)
(34,32)
(34,1)
(34,6)
(34,9)
(34,10)
(34,12)
(34,13)
(34,16)
(34,17)
(34,19)
(34,22)
(34,23)
(34,24)
(34,28)
(34,29)
(34,30)
(35,0)
(35,33)
(35,4)
(35,7)
(35,9)
(35,10)
(35,12)
(35,14)
(35,15)
(35,20)
(35,21)
(35,22)
(35,23)
(35,28)
(35,31)
(36,34)
(36,2)
(36,35)
(36,10)
(36,12)
(36,13)
(36,16)
(36,20)
(36,21)
(36,22)
(36,23)
(36,24)
(36,27)
(36,29)
(36,31)
(37,32)
(37,33)
(37,1)
(37,2)
(37,36)
(37,4)
(37,7)
(37,10)
(37,12)
(37,21)
(37,22)
(37,23)
(37,24)
(37,27)
(37,28)
(37,30)
(38,36)
(38,5)
(38,10)
(38,11)
(38,12)
(38,13)
(38,18)
(38,20)
(38,22)
(38,26)
(38,27)
(38,28)
(38,30)
(39,35)
(39,4)
(39,36)
(39,37)
(39,5)
(39,8)
(39,13)
(39,18)
(39,21)
(39,23)
(39,24)
(39,26)
(39,27)
(39,30)
(40,0)
(40,32)
(40,36)
(40,4)
(40,37)
(40,38)
(40,12)
(40,15)
(40,20)
(40,21)
(40,22)
(40,24)
(40,25)
(40,26)
(40,28)
(41,34)
(41,4)
(41,5)
(41,37)
(41,39)
(41,40)
(41,9)
(41,10)
(41,12)
(41,14)
(41,18)
(41,21)
(41,22)
(41,24)
(41,25)
(41,26)
(41,30)
(42,0)
(42,32)
(42,37)
(42,6)
(42,39)
(42,41)
(42,12)
(42,13)
(42,16)
(42,17)
(42,19)
(42,20)
(42,21)
(42,24)
(42,27)
(42,28)
(43,33)
(43,36)
(43,4)
(43,37)
(43,38)
(43,12)
(43,14)
(43,18)
(43,21)
(43,22)
(43,23)
(43,24)
(43,26)
(43,27)
(43,28)
(43,31)
(44,34)
(44,36)
(44,4)
(44,37)
(44,6)
(44,41)
(44,11)
(44,12)
(44,19)
(44,20)
(44,21)
(44,24)
(44,26)
(44,27)
(44,28)
(44,29)
(45,32)
(45,2)
(45,34)
(45,35)
(45,4)
(45,38)
(45,6)
(45,39)
(45,9)
(45,43)
(45,12)
(45,17)
(45,21)
(45,26)
(45,27)
(45,31)
(46,33)
(46,37)
(46,38)
(46,40)
(46,41)
(46,9)
(46,43)
(46,45)
(46,18)
(46,19)
(46,23)
(46,25)
(46,27)
(46,28)
(46,29)
(47,2)
(47,34)
(47,21)
(47,37)
(47,38)
(47,39)
(47,25)
(47,41)
(47,10)
(47,27)
(47,13)
(47,45)
(48,34)
(48,35)
(48,36)
(48,4)
(48,5)
(48,38)
(48,39)
(48,7)
(48,40)
(48,9)
(48,41)
(48,11)
(48,46)
(48,47)
(48,17)
(48,21)
(48,24)
(48,25)
(49,34)
(49,36)
(49,37)
(49,41)
(49,10)
(49,11)
(49,43)
(49,12)
(49,44)
(49,47)
(49,48)
(49,20)
(49,21)
(49,22)
(49,23)
(49,27)
(49,31)
(50,36)
(50,37)
(50,39)
(50,8)
(50,41)
(50,10)
(50,12)
(50,46)
(50,15)
(50,16)
(50,49)
(50,19)
(50,22)
(50,24)
(50,25)
(50,27)
(51,5)
(51,39)
(51,9)
(51,41)
(51,10)
(51,43)
(51,44)
(51,14)
(51,18)
(51,20)
(51,21)
(51,22)
(51,24)
(51,28)
(52,0)
(52,35)
(52,4)
(52,36)
(52,9)
(52,42)
(52,43)
(52,11)
(52,44)
(52,18)
(52,50)
(52,20)
(52,23)
(52,27)
(52,28)
(52,30)
(53,1)
(53,4)
(53,37)
(53,6)
(53,38)
(53,41)
(53,12)
(53,44)
(53,46)
(53,14)
(53,48)
(53,17)
(53,21)
(53,23)
(53,24)
(53,27)
(54,0)
(54,34)
(54,3)
(54,5)
(54,38)
(54,8)
(54,40)
(54,9)
(54,41)
(54,44)
(54,45)
(54,13)
(54,18)
(54,52)
(54,22)
(54,27)
(54,31)
(55,33)
(55,34)
(55,2)
(55,35)
(55,36)
(55,7)
(55,10)
(55,11)
(55,13)
(55,14)
(55,17)
(55,22)
(55,24)
(55,26)
(55,28)
(55,30)
(56,33)
(56,5)
(56,40)
(56,41)
(56,9)
(56,43)
(56,46)
(56,15)
(56,17)
(56,50)
(56,20)
(56,22)
