(89,11)
(89,47)
(89,53)
(89,54)
(89,86)
(89,87)
(89,28)
(89,62)
(89,31)
(90,5)
(90,37)
(90,70)
(90,72)
(90,8)
(90,41)
(90,42)
(90,75)
(90,45)
(90,79)
(90,47)
(90,15)
(90,83)
(90,54)
(90,23)
(90,24)
(90,25)
(90,26)
(90,27)
(91,34)
(91,39)
(91,7)
(91,72)
(91,42)
(91,10)
(91,74)
(91,43)
(91,12)
(91,14)
(91,47)
(91,81)
(91,20)
(91,84)
(91,21)
(91,54)
(91,86)
(91,22)
(91,25)
(91,63)
(92,32)
(92,3)
(92,35)
(92,36)
(92,4)
(92,5)
(92,37)
(92,41)
(92,13)
(92,14)
(92,17)
(92,82)
(92,18)
(92,87)
(92,23)
(92,24)
(92,26)
(92,62)
(93,0)
(93,33)
(93,36)
(93,5)
(93,40)
(93,9)
(93,41)
(93,74)
(93,11)
(93,12)
(93,14)
(93,20)
(93,21)
(93,55)
(93,24)
(93,27)
(94,36)
(94,5)
(94,6)
(94,41)
(94,10)
(94,76)
(94,44)
(94,77)
(94,17)
(94,19)
(94,52)
(94,84)
(94,22)
(94,58)
(94,92)
(94,28)
(94,62)
(95,0)
(95,36)
(95,69)
(95,6)
(95,71)
(95,7)
(95,8)
(95,10)
(95,43)
(95,78)
(95,79)
(95,81)
(95,21)
(95,53)
(95,56)
(95,93)
(95,62)
(95,63)
(96,1)
(96,35)
(96,36)
(96,7)
(96,8)
(96,42)
(96,75)
(96,12)
(96,81)
(96,86)
(96,55)
(96,87)
(96,57)
(96,58)
(96,27)
(96,28)
(96,93)
(96,30)
(97,32)
(97,6)
(97,8)
(97,73)
(97,11)
(97,75)
(97,44)
(97,45)
(97,80)
(97,49)
(97,50)
(97,51)
(97,21)
(97,26)
(97,27)
(97,59)
(98,64)
(98,32)
(98,35)
(98,67)
(98,69)
(98,38)
(98,72)
(98,10)
(98,12)
(98,13)
(98,50)
(98,51)
(98,56)
(98,27)
(98,28)
(98,93)
(98,63)
(99,96)
(99,65)
(99,37)
(99,69)
(99,41)
(99,73)
(99,74)
(99,47)
(99,48)
(99,52)
(99,22)
(99,86)
(99,88)
(99,28)
(99,29)
(99,62)
(99,63)
(99,95)
(100,64)
(100,0)
(100,97)
(100,66)
(100,36)
(100,6)
(100,39)
(100,71)
(100,80)
(100,17)
(100,21)
(100,85)
(100,54)
(100,86)
(100,24)
(100,25)
(100,28)
(100,93)
(100,62)
(101,32)
(101,97)
(101,4)
(101,37)
(101,12)
(101,13)
(101,78)
(101,47)
(101,83)
(101,52)
(101,84)
(101,22)
(101,87)
(101,24)
(101,28)
(101,61)
(101,93)
(101,31)
(102,32)
(102,97)
(102,98)
(102,35)
(102,3)
(102,36)
(102,41)
(102,9)
(102,74)
(102,45)
(102,77)
(102,14)
(102,17)
(102,18)
(102,22)
(102,23)
(102,90)
(102,93)
(102,62)
(103,2)
(103,34)
(103,100)
(103,41)
(103,9)
(103,44)
(103,12)
(103,45)
(103,46)
(103,80)
(103,17)
(103,20)
(103,54)
(103,24)
(103,88)
(103,89)
(103,60)
(103,30)
(104,97)
(104,34)
(104,35)
(104,5)
(104,38)
(104,6)
(104,73)
(104,76)
(104,78)
(104,17)
(104,81)
(104,50)
(104,51)
(104,20)
(104,22)
(104,23)
(104,88)
(104,25)
(104,93)
(104,63)
(105,64)
(105,32)
(105,0)
(105,68)
(105,101)
(105,37)
(105,6)
(105,71)
(105,103)
(105,75)
(105,43)
(105,83)
(105,20)
(105,87)
(105,24)
(105,56)
(105,59)
(105,28)
(105,29)
(105,95)
(106,99)
(106,4)
(106,40)
(106,41)
(106,73)
(106,42)
(106,47)
(106,51)
(106,19)
(106,87)
(106,24)
(106,91)
(106,59)
(106,27)
(106,94)
(106,30)
(106,63)
(107,35)
(107,37)
(107,72)
(107,75)
(107,82)
(107,18)
(107,20)
(107,52)
(107,21)
(107,22)
(107,24)
(107,56)
(107,57)
(107,89)
(107,59)
(107,60)
(107,94)
(107,95)
(108,64)
(108,1)
(108,66)
(108,5)
(108,6)
(108,38)
(108,71)
(108,12)
(108,13)
(108,78)
(108,79)
(108,86)
(108,87)
(108,25)
(108,90)
(108,27)
(108,29)
(108,31)
(109,64)
(109,34)
(109,35)
(109,36)
(109,4)
(109,37)
(109,6)
(109,38)
(109,39)
(109,11)
(109,44)
(109,14)
(109,80)
(109,17)
(109,18)
(109,51)
(109,20)
(109,54)
(109,24)
(109,28)
(110,96)
(110,65)
(110,35)
(110,5)
(110,69)
(110,104)
(110,73)
(110,109)
(110,79)
(110,81)
(110,49)
(110,82)
(110,20)
(110,24)
(110,90)
(110,93)
(110,30)
(110,62)
(111,32)
(111,34)
(111,36)
(111,6)
(111,39)
(111,71)
(111,40)
(111,8)
(111,106)
(111,43)
(111,107)
(111,79)
(111,80)
(111,83)
(111,84)
(111,21)
(111,88)
(111,89)
(111,26)
(111,59)
(112,71)
(112,103)
(112,104)
(112,42)
(112,107)
(112,11)
(112,76)
(112,109)
(112,13)
(112,79)
(112,81)
(112,20)
(112,23)
(112,88)
(112,24)
(112,27)
(112,91)
(112,61)
(113,97)
(113,4)
(113,69)
(113,6)
(113,39)
(113,42)
(113,107)
(113,46)
(113,48)
(113,49)
(113,17)
(113,82)
(113,20)
(113,21)
(113,53)
(113,55)
(113,24)
(113,57)
(113,90)
(113,29)
(114,65)
(114,34)
(114,98)
(114,100)
(114,101)
(114,104)
(114,40)
(114,105)
(114,41)
(114,42)
(114,74)
(114,10)
(114,43)
(114,75)
(114,82)
(114,88)
(114,89)
(114,92)
(114,63)
(115,96)
(115,32)
(115,1)
(115,34)
