(119,27)
(119,60)
(119,61)
(120,66)
(120,3)
(120,67)
(120,4)
(120,6)
(120,71)
(120,7)
(120,41)
(120,74)
(120,11)
(120,75)
(120,45)
(120,109)
(120,20)
(120,22)
(120,91)
(120,29)
(120,31)
(121,34)
(121,3)
(121,4)
(121,71)
(121,107)
(121,109)
(121,47)
(121,80)
(121,51)
(121,52)
(121,21)
(121,86)
(121,24)
(121,58)
(121,27)
(121,60)
(121,30)
(121,63)
(122,66)
(122,72)
(122,105)
(122,41)
(122,42)
(122,10)
(122,43)
(122,44)
(122,108)
(122,17)
(122,20)
(122,116)
(122,21)
(122,24)
(122,28)
(122,60)
(122,29)
(122,93)
(122,95)
(123,34)
(123,4)
(123,6)
(123,103)
(123,106)
(123,107)
(123,76)
(123,13)
(123,14)
(123,82)
(123,115)
(123,85)
(123,86)
(123,121)
(123,25)
(123,91)
(123,28)
(123,30)
(124,3)
(124,69)
(124,70)
(124,71)
(124,107)
(124,76)
(124,108)
(124,46)
(124,113)
(124,82)
(124,19)
(124,84)
(124,21)
(124,23)
(124,87)
(124,120)
(124,121)
(124,58)
(125,65)
(125,2)
(125,71)
(125,40)
(125,75)
(125,47)
(125,48)
(125,49)
(125,82)
(125,51)
(125,21)
(125,118)
(125,88)
(125,24)
(125,121)
(125,58)
(125,59)
(125,95)
(126,64)
(126,33)
(126,35)
(126,68)
(126,36)
(126,5)
(126,102)
(126,6)
(126,10)
(126,42)
(126,12)
(126,44)
(126,46)
(126,49)
(126,18)
(126,22)
(126,55)
(126,120)
(126,56)
(126,27)
(127,0)
(127,107)
(127,75)
(127,76)
(127,15)
(127,112)
(127,114)
(127,18)
(127,115)
(127,52)
(127,85)
(127,22)
(127,24)
(127,57)
(127,27)
(127,28)
(127,30)
(128,96)
(128,32)
(128,7)
(128,72)
(128,14)
(128,111)
(128,48)
(128,113)
(128,49)
(128,20)
(128,23)
(128,25)
(128,90)
(128,122)
(128,27)
(128,93)
(128,62)
(128,63)
(129,4)
(129,69)
(129,5)
(129,37)
(129,70)
(129,6)
(129,9)
(129,105)
(129,41)
(129,42)
(129,106)
(129,79)
(129,84)
(129,22)
(129,25)
(129,26)
(129,27)
(130,100)
(130,69)
(130,70)
(130,38)
(130,105)
(130,74)
(130,76)
(130,48)
(130,21)
(130,54)
(130,22)
(130,55)
(130,24)
(130,57)
(130,26)
(130,58)
(130,59)
(130,125)
(130,126)
(130,63)
(131,64)
(131,65)
(131,98)
(131,35)
(131,68)
(131,4)
(131,39)
(131,41)
(131,11)
