(239,9)
(239,42)
(239,139)
(239,12)
(239,48)
(239,18)
(239,117)
(239,86)
(239,55)
(239,57)
(239,185)
(239,27)
(239,221)
(239,30)
(239,95)
(240,33)
(240,97)
(240,34)
(240,35)
(240,227)
(240,37)
(240,198)
(240,167)
(240,232)
(240,9)
(240,105)
(240,10)
(240,46)
(240,239)
(240,210)
(240,151)
(240,185)
(240,27)
(240,95)
(241,97)
(241,34)
(241,134)
(241,168)
(241,201)
(241,202)
(241,12)
(241,205)
(241,142)
(241,143)
(241,148)
(241,180)
(241,23)
(241,24)
(241,185)
(241,57)
(241,186)
(241,26)
(241,93)
(241,190)
(242,68)
(242,229)
(242,70)
(242,104)
(242,40)
(242,9)
(242,233)
(242,236)
(242,16)
(242,49)
(242,83)
(242,180)
(242,23)
(242,119)
(242,183)
(242,123)
(242,124)
(242,220)
(242,94)
(243,227)
(243,163)
(243,195)
(243,132)
(243,6)
(243,137)
(243,235)
(243,13)
(243,77)
(243,240)
(243,19)
(243,21)
(243,53)
(243,182)
(243,22)
(243,26)
(243,220)
(243,61)
(243,94)
(243,223)
(244,0)
(244,96)
(244,33)
(244,68)
(244,133)
(244,198)
(244,232)
(244,233)
(244,42)
(244,107)
(244,13)
(244,17)
(244,114)
(244,21)
(244,150)
(244,22)
(244,58)
(244,123)
(244,27)
(244,63)
(245,32)
(245,96)
(245,64)
(245,98)
(245,130)
(245,41)
(245,74)
(245,75)
(245,237)
(245,113)
(245,145)
(245,18)
(245,211)
(245,180)
(245,182)
(245,215)
(245,216)
(245,30)
(246,0)
(246,131)
(246,164)
(246,38)
(246,199)
(246,232)
(246,201)
(246,138)
(246,108)
(246,140)
(246,44)
(246,16)
(246,177)
(246,81)
(246,149)
(246,24)
(246,59)
(246,126)
(246,63)
(247,162)
(247,4)
(247,36)
(247,165)
(247,169)
(247,47)
(247,114)
(247,82)
(247,84)
(247,149)
(247,22)
(247,24)
(247,216)
(247,154)
(247,58)
(247,27)
(247,30)
(247,62)
(247,223)
(248,65)
(248,34)
(248,98)
(248,133)
(248,37)
(248,38)
(248,39)
(248,73)
(248,9)
(248,106)
(248,11)
(248,143)
(248,48)
(248,180)
(248,123)
(248,28)
(248,62)
(248,159)
(249,128)
(249,161)
(249,193)
(249,35)
(249,71)
(249,199)
(249,107)
(249,140)
(249,141)
(249,18)
(249,50)
(249,179)
(249,85)
(249,22)
(249,119)
(249,183)
(249,185)
(249,92)
(249,93)
(249,125)
(250,65)
(250,67)
(250,228)
(250,37)
(250,165)
(250,106)
(250,142)
(250,18)
(250,84)
(250,85)
(250,23)
(250,184)
(250,216)
(250,89)
(250,26)
(250,155)
(250,27)
(250,124)
(251,97)
(251,195)
(251,198)
(251,39)
(251,135)
(251,13)
(251,206)
(251,47)
(251,112)
(251,212)
(251,117)
(251,86)
(251,150)
(251,215)
(251,24)
(251,219)
(251,27)
