(268,36)
(268,102)
(268,106)
(268,11)
(268,139)
(268,12)
(268,140)
(268,143)
(268,144)
(268,21)
(268,150)
(268,23)
(268,57)
(268,154)
(268,90)
(268,156)
(268,158)
(269,161)
(269,257)
(269,130)
(269,2)
(269,230)
(269,142)
(269,206)
(269,111)
(269,16)
(269,81)
(269,18)
(269,82)
(269,211)
(269,20)
(269,21)
(269,92)
(269,61)
(269,93)
(269,30)
(270,0)
(270,33)
(270,69)
(270,43)
(270,236)
(270,268)
(270,238)
(270,145)
(270,241)
(270,21)
(270,86)
(270,118)
(270,87)
(270,24)
(270,56)
(270,25)
(270,59)
(270,92)
(270,126)
(271,33)
(271,34)
(271,227)
(271,99)
(271,196)
(271,37)
(271,134)
(271,102)
(271,38)
(271,106)
(271,107)
(271,139)
(271,108)
(271,44)
(271,109)
(271,237)
(271,145)
(271,147)
(271,21)
(271,60)
(272,256)
(272,194)
(272,100)
(272,200)
(272,9)
(272,138)
(272,11)
(272,206)
(272,175)
(272,176)
(272,20)
(272,216)
(272,122)
(272,220)
(272,188)
(272,221)
(272,94)
(273,96)
(273,194)
(273,35)
(273,164)
(273,132)
(273,134)
(273,264)
(273,136)
(273,106)
(273,77)
(273,208)
(273,178)
(273,148)
(273,21)
(273,91)
(273,93)
(273,125)
(273,190)
(274,35)
(274,229)
(274,133)
(274,71)
(274,135)
(274,104)
(274,74)
(274,42)
(274,107)
(274,44)
(274,12)
(274,78)
(274,15)
(274,48)
(274,241)
(274,53)
(274,24)
(274,184)
(274,186)
(274,220)
(275,34)
(275,102)
(275,104)
(275,9)
(275,11)
(275,12)
(275,140)
(275,45)
(275,271)
(275,175)
(275,240)
(275,48)
(275,116)
(275,21)
(275,86)
(275,23)
(275,24)
(275,56)
(275,185)
(275,125)
(276,128)
(276,130)
(276,75)
(276,268)
(276,204)
(276,205)
(276,78)
(276,112)
(276,113)
(276,17)
(276,211)
(276,115)
(276,21)
(276,149)
(276,246)
(276,91)
(276,61)
(276,93)
(277,32)
(277,193)
(277,130)
(277,260)
(277,196)
(277,39)
(277,72)
(277,40)
(277,73)
(277,139)
(277,44)
(277,13)
(277,143)
(277,15)
(277,182)
(277,123)
(277,28)
(277,61)
(278,160)
(278,96)
(278,33)
(278,66)
(278,34)
(278,104)
(278,76)
(278,173)
(278,77)
(278,47)
(278,273)
(278,83)
(278,85)
(278,248)
(278,121)
(278,26)
(278,29)
(278,95)
(279,128)
(279,256)
(279,193)
(279,131)
(279,68)
(279,132)
(279,7)
(279,268)
(279,238)
(279,143)
(279,113)
(279,116)
(279,245)
(279,21)
(279,23)
(279,55)
(279,58)
(279,187)
(279,252)
(279,61)
(280,98)
(280,131)
(280,71)
(280,267)
(280,44)
(280,207)
(280,52)
(280,246)
(280,54)
(280,182)
(280,216)
(280,25)
(280,185)
(280,27)
(280,125)
(280,95)
(281,32)
(281,0)
(281,33)
(281,194)
(281,162)
(281,7)
(281,264)
(281,138)
(281,75)
(281,45)
(281,112)
(281,51)
(281,20)
(281,215)
(281,218)
(281,26)
(281,58)
(281,220)
(281,30)
(281,31)
(282,97)
(282,133)
(282,70)
(282,71)
(282,72)
(282,168)
(282,233)
(282,266)
(282,241)
(282,275)
(282,212)
(282,21)
(282,22)
(282,248)
(282,152)
(282,60)
(282,254)
(282,63)
(282,95)
(283,1)
(283,34)
(283,199)
(283,40)
(283,106)
(283,234)
(283,139)
(283,43)
(283,173)
(283,243)
(283,116)
(283,245)
(283,21)
(283,54)
(283,119)
(283,24)
(283,90)
(283,126)
(283,63)
(283,95)
(284,65)
(284,131)
(284,165)
(284,263)
(284,39)
(284,201)
